1605053538981,1,0,0.81285136938095093 0.58247119188308716 0
1605053538981,1,0,0.81285136938095093 0.58247119188308716 0
1605053538982,1,0,0.81285136938095093 0.58247119188308716 0
1605053538982,1,0,0.81285136938095093 0.58247119188308716 0
1605053538983,1,0,0.81285136938095093 0.58247119188308716 0
1605053538990,1,1,6.3984337828060234e-08 1 0
1605053538990,1,1,1 -1.0684057194509933e-08 0
1605053538997,2,1,0.0021496021654456854 0.99999773502349854 0
1605053538997,1,1,1 -5.6966658057433506e-09 0
1605053539003,2,1,0.0062096030451357365 0.99998068809509277 0
1605053539003,1,1,0.99999994039535522 0.00056858034804463387 0
1605053539011,2,0,-0.7569395899772644 0.65348482131958008 0
1605053539011,1,2,0.99998188018798828 0.0060295700095593929 0
1605053539018,2,0,-0.87731218338012695 -0.47992008924484253 0
1605053539018,1,2,0.9999929666519165 0.0037484841886907816 0
1605053539025,2,0,-0.65648829936981201 -0.75433623790740967 0
1605053539025,1,2,0.99999785423278809 -0.0020858654752373695 0
1605053539033,2,0,-0.14523139595985413 -0.98939770460128784 0
1605053539033,1,2,0.99950879812240601 0.031340494751930237 0
1605053539039,2,1,0.51111561059951782 -0.85951197147369385 0
1605053539039,1,2,0.99647927284240723 0.083839878439903259 0
1605053539046,2,1,0.51901012659072876 -0.85476809740066528 0
1605053539046,1,2,0.99616354703903198 0.087510630488395691 0
1605053539052,2,1,0.50553047657012939 -0.86280876398086548 0
1605053539052,1,1,0.97249984741210938 0.23290365934371948 0
1605053539059,2,2,0.58110529184341431 -0.81382840871810913 0
1605053539059,1,1,0.87014096975326538 0.49280282855033875 0
1605053539067,2,1,0.74985086917877197 -0.66160684823989868 0
1605053539067,1,0,0.32606378197669983 0.94534778594970703 0
1605053539073,2,2,0.88887012004852295 -0.45815923810005188 0
1605053539073,1,1,0.98041200637817383 -0.19695733487606049 0
1605053539080,1,2,0.91631931066513062 -0.40044853091239929 0
1605053539080,1,1,0.99872738122940063 -0.050434384495019913 0
1605053539088,1,2,0.91140145063400269 -0.41151827573776245 0
1605053539088,1,1,0.99989217519760132 0.014686130918562412 0
1605053539095,2,2,0.90692108869552612 -0.42130059003829956 0
1605053539095,1,2,0.99940383434295654 0.034523583948612213 0
1605053539103,2,2,0.9069216251373291 -0.4212992787361145 0
1605053539103,1,2,0.99863964319229126 0.052141878753900528 0
1605053539110,2,1,0.90691995620727539 -0.42130294442176819 0
1605053539110,1,2,0.99822443723678589 0.059564650058746338 0
1605053539118,2,0,0.39233222603797913 0.91982358694076538 0
1605053539118,1,2,0.99784129858016968 0.065670765936374664 0
1605053539124,2,0,-0.20780077576637268 0.97817116975784302 0
1605053539124,1,2,0.99839365482330322 0.056658364832401276 0
1605053539131,2,0,-0.62464964389801025 0.78090512752532959 0
1605053539131,1,3,0.99892193078994751 0.046422891318798065 0
1605053539139,2,1,-0.98203599452972412 -0.1886938065290451 0
1605053539139,1,3,0.99912649393081665 0.041789960116147995 0
1605053539146,2,1,-0.97290807962417603 -0.23119214177131653 0
1605053539147,1,3,0.99924612045288086 0.038822457194328308 0
1605053539154,2,1,-0.96013444662094116 -0.27953857183456421 0
1605053539154,1,3,0.9992988109588623 0.03744131326675415 0
1605053539162,2,2,-0.96720951795578003 -0.25397986173629761 0
1605053539162,1,3,0.99588942527770996 0.090577311813831329 0
1605053539169,2,2,-0.95823967456817627 -0.28596621751785278 0
1605053539169,1,3,0.98814916610717773 0.15349704027175903 0
1605053539177,1,2,-0.95575624704360962 -0.29415977001190186 0
1605053539177,1,3,0.98283696174621582 0.18447588384151459 0
1605053539184,1,2,-0.95645570755004883 -0.29187753796577454 0
1605053539184,1,1,0.94227361679077148 0.33484372496604919 0
1605053539193,2,3,-0.95682132244110107 -0.29067671298980713 0
1605053539193,1,1,0.90324276685714722 0.42913010716438293 0
1605053539199,2,3,-0.95580399036407471 -0.29400473833084106 0
1605053539199,1,0,-0.60513228178024292 0.79612493515014648 0
1605053539207,2,3,-0.95360690355300903 -0.3010546863079071 0
1605053539207,1,0,-0.90042126178741455 0.43501901626586914 0
1605053539215,1,3,-0.95318585634231567 -0.30238503217697144 0
1605053539215,1,0,-0.90417385101318359 0.42716473340988159 0
1605053539223,1,3,-0.95373445749282837 -0.3006502091884613 0
1605053539223,1,0,-0.99404865503311157 0.10893704742193222 0
1605053539231,1,3,-0.95408636331558228 -0.29953160881996155 0
1605053539231,1,1,0.76578545570373535 -0.64309608936309814 0
1605053539239,1,3,-0.95376044511795044 -0.30056789517402649 0
1605053539239,1,1,0.93946534395217896 -0.34264388680458069 0
1605053539246,1,3,-0.95342546701431274 -0.30162885785102844 0
1605053539246,1,1,0.97430837154388428 0.22521783411502838 0
1605053539254,2,3,-0.94861763715744019 -0.31642457842826843 0
1605053539254,1,1,0.93369263410568237 0.35807541012763977 0
1605053539262,2,2,-0.90897279977798462 -0.41685539484024048 0
1605053539262,1,1,0.8967355489730835 0.44256675243377686 0
1605053539269,2,1,-0.73486155271530151 -0.67821705341339111 0
1605053539269,1,1,0.85429328680038452 0.51979130506515503 0
1605053539277,1,2,-0.53190010786056519 -0.84680712223052979 0
1605053539277,1,1,0.83885473012924194 0.54435533285140991 0
1605053539284,1,2,-0.51467663049697876 -0.8573843240737915 0
1605053539284,1,1,0.82373249530792236 0.5669785737991333 0
1605053539291,2,2,-0.50241595506668091 -0.86462599039077759 0
1605053539291,1,1,0.80800372362136841 0.58917731046676636 0
1605053539299,2,2,-0.5325857400894165 -0.84637606143951416 0
1605053539299,1,1,0.84889870882034302 0.52855557203292847 0
1605053539306,2,2,-0.55701512098312378 -0.83050239086151123 0
1605053539306,1,1,0.89039427042007446 0.45519018173217773 0
1605053539314,1,2,-0.56943607330322266 -0.82203561067581177 0
1605053539314,1,1,0.90267032384872437 0.43033292889595032 0
1605053539321,1,3,-0.57364135980606079 -0.81910651922225952 0
1605053539321,1,1,0.89022940397262573 0.45551237463951111 0
1605053539328,1,3,-0.57750201225280762 -0.81638926267623901 0
1605053539328,1,1,0.87634944915771484 0.4816758930683136 0
1605053539335,1,3,-0.58573698997497559 -0.81050121784210205 0
1605053539335,1,2,0.86209636926651001 0.506744384765625 0
1605053539342,2,3,-0.60451263189315796 -0.79659557342529297 0
1605053539342,1,1,0.85967296361923218 0.5108446478843689 0
1605053539349,2,3,-0.62418884038925171 -0.78127354383468628 0
1605053539349,1,1,0.85860699415206909 0.51263421773910522 0
1605053539357,2,3,-0.75514400005340576 -0.65555888414382935 0
1605053539357,1,1,0.85345113277435303 0.52117276191711426 0
1605053539363,2,3,-0.82773947715759277 -0.56111264228820801 0
1605053539363,1,1,0.84400516748428345 0.53633493185043335 0
1605053539371,1,3,-0.83049124479293823 -0.55703169107437134 0
1605053539371,1,1,0.8339042067527771 0.55190932750701904 0
1605053539377,1,3,-0.83844935894012451 -0.54497939348220825 0
1605053539377,1,1,0.81987833976745605 0.57253783941268921 0
1605053539385,1,3,-0.84377521276473999 -0.53669661283493042 0
1605053539385,1,1,0.80534344911575317 0.59280860424041748 0
1605053539392,1,3,-0.84691530466079712 -0.53172779083251953 0
1605053539392,1,1,0.79030424356460571 0.61271464824676514 0
1605053539400,1,3,-0.85001903772354126 -0.52675199508666992 0
1605053539400,1,1,0.79867452383041382 0.60176324844360352 0
1605053539407,2,3,-0.86015474796295166 -0.51003330945968628 0
1605053539407,1,1,0.80944657325744629 0.58719348907470703 0
1605053539414,2,3,-0.8744083046913147 -0.48519077897071838 0
1605053539414,1,1,0.81995326280593872 0.57243049144744873 0
1605053539421,1,3,-0.88340747356414795 -0.468605637550354 0
1605053539421,1,1,0.84245026111602783 0.53877413272857666 0
1605053539428,1,3,-0.88076883554458618 -0.47354644536972046 0
1605053539428,1,1,0.86837732791900635 0.49590420722961426 0
1605053539434,1,3,-0.87778711318969727 -0.47905102372169495 0
1605053539434,1,1,0.89212119579315186 0.45179608464241028 0
1605053539442,1,3,-0.88043004274368286 -0.4741760790348053 0
1605053539442,1,1,0.91057378053665161 0.41334676742553711 0
1605053539448,1,3,-0.88423597812652588 -0.46704041957855225 0
1605053539448,1,2,0.92606359720230103 0.37736758589744568 0
1605053539456,1,3,-0.8879467248916626 -0.45994630455970764 0
1605053539456,1,2,0.9389108419418335 0.34416043758392334 0
1605053539462,2,3,-0.89083337783813477 -0.45433011651039124 0
1605053539462,1,1,0.93498986959457397 0.35467433929443359 0
1605053539470,2,3,-0.89168393611907959 -0.45265853404998779 0
1605053539470,1,1,0.93127971887588501 0.3643048107624054 0
1605053539477,2,3,-0.89253926277160645 -0.45096966624259949 0
1605053539477,1,1,0.93176227807998657 0.36306914687156677 0
1605053539485,1,3,-0.89573204517364502 -0.44459438323974609 0
1605053539485,1,2,0.93441116809844971 0.35619619488716125 0
1605053539493,1,3,-0.90132236480712891 -0.43314889073371887 0
1605053539493,1,2,0.93648433685302734 0.35070955753326416 0
1605053539500,1,3,-0.90303331613540649 -0.42957037687301636 0
1605053539500,1,2,0.93767362833023071 0.34751719236373901 0
1605053539508,1,3,-0.90060675144195557 -0.43463486433029175 0
1605053539508,1,2,0.93885207176208496 0.34432077407836914 0
1605053539515,1,3,-0.89822030067443848 -0.43954548239707947 0
1605053539515,1,2,0.94222646951675415 0.33497676253318787 0
1605053539522,1,3,-0.89473146200180054 -0.44660449028015137 0
1605053539522,1,2,0.94574230909347534 0.32491770386695862 0
1605053539529,2,3,-0.89209115505218506 -0.45185548067092896 0
1605053539529,1,1,0.94745713472366333 0.31988281011581421 0
1605053539536,2,3,-0.90501749515533447 -0.4253743588924408 0
1605053539536,1,0,0.47395631670951843 0.88054835796356201 0
1605053539543,2,3,-0.91651993989944458 -0.39998915791511536 0
1605053539544,1,0,0.46195802092552185 0.88690179586410522 0
1605053539550,1,3,-0.91826105117797852 -0.39597561955451965 0
1605053539550,1,1,-0.56835693120956421 -0.82278215885162354 0
1605053539557,1,3,-0.91496491432189941 -0.40353339910507202 0
1605053539557,1,1,-0.64851909875869751 -0.76119840145111084 0
1605053539564,1,3,-0.91311931610107422 -0.40769228339195251 0
1605053539564,1,1,-0.66888505220413208 -0.7433658242225647 0
1605053539571,1,3,-0.91591835021972656 -0.40136456489562988 0
1605053539571,1,1,-0.66022700071334839 -0.75106620788574219 0
1605053539578,1,3,-0.91849470138549805 -0.39543327689170837 0
1605053539578,1,2,-0.65147173404693604 -0.75867277383804321 0
1605053539585,2,3,-0.92235034704208374 -0.38635468482971191 0
1605053539585,1,2,-0.65171611309051514 -0.75846302509307861 0
1605053539592,2,3,-0.93699526786804199 -0.34934213757514954 0
1605053539592,1,1,-0.95746231079101562 -0.28855830430984497 0
1605053539599,2,2,-0.98289155960083008 -0.18418575823307037 0
1605053539599,1,1,-0.87060016393661499 0.49199110269546509 0
1605053539606,2,2,-0.97297322750091553 0.23091804981231689 0
1605053539606,1,1,-0.75333333015441895 0.6576387882232666 0
1605053539613,1,2,-0.96163815259933472 0.27432113885879517 0
1605053539613,1,2,-0.66273581981658936 0.74885326623916626 0
1605053539620,1,2,-0.95537018775939941 0.29541116952896118 0
1605053539620,1,2,-0.57311469316482544 0.81947517395019531 0
1605053539627,2,3,-0.95426052808761597 0.29897624254226685 0
1605053539627,1,2,-0.58473062515258789 0.81122750043869019 0
1605053539633,2,3,-0.94427734613418579 0.32915088534355164 0
1605053539633,1,2,-0.59080886840820312 0.80681157112121582 0
1605053539641,2,3,-0.90804415941238403 0.41887438297271729 0
1605053539641,1,2,-0.55544018745422363 0.83155655860900879 0
1605053539648,2,3,-0.81929677724838257 0.57336962223052979 0
1605053539648,1,2,-0.58428031206130981 0.81155198812484741 0
1605053539655,1,3,-0.79646909236907959 0.60467934608459473 0
1605053539655,1,3,-0.64688897132873535 0.76258420944213867 0
1605053539663,1,3,-0.77721697092056274 0.62923252582550049 0
1605053539663,1,3,-0.6638871431350708 0.74783283472061157 0
1605053539669,1,3,-0.7516402006149292 0.65957331657409668 0
1605053539669,1,3,-0.6822584867477417 0.73111104965209961 0
1605053539677,1,3,-0.74881690740585327 0.6627768874168396 0
1605053539677,1,3,-0.68232661485671997 0.73104751110076904 0
1605053539684,1,3,-0.74437791109085083 0.66775858402252197 0
1605053539684,1,3,-0.66895008087158203 0.74330729246139526 0
1605053539690,2,3,-0.73187053203582764 0.68144369125366211 0
1605053539690,1,3,-0.66604304313659668 0.74591332674026489 0
1605053539698,2,3,-0.71333301067352295 0.70082521438598633 0
1605053539698,1,3,-0.61118227243423462 0.79148977994918823 0
1605053539705,2,3,-0.56261420249938965 0.82671958208084106 0
1605053539705,1,3,-0.57942289113998413 0.81502705812454224 0
1605053539712,2,3,-0.47401922941207886 0.88051444292068481 0
1605053539712,1,3,-0.56247955560684204 0.82681125402450562 0
1605053539719,1,3,-0.4743729829788208 0.88032388687133789 0
1605053539719,1,3,-0.54506629705429077 0.83839285373687744 0
1605053539727,1,3,-0.47334745526313782 0.88087582588195801 0
1605053539727,1,3,-0.52912014722824097 0.84854698181152344 0
1605053539734,1,3,-0.47175174951553345 0.88173139095306396 0
1605053539734,1,3,-0.51308518648147583 0.8583376407623291 0
1605053539742,1,3,-0.46563264727592468 0.88497805595397949 0
1605053539742,1,3,-0.52891647815704346 0.84867388010025024 0
1605053539750,1,3,-0.45957455039024353 0.88813918828964233 0
1605053539750,1,3,-0.57547056674957275 0.81782257556915283 0
1605053539757,1,3,-0.45475053787231445 0.89061886072158813 0
1605053539757,1,3,-0.60825985670089722 0.79373800754547119 0
1605053539764,4,3,-0.45306363701820374 0.89147818088531494 0
1605053539764,1,3,-0.52932894229888916 0.84841668605804443 0
1605053539770,4,2,-0.45302498340606689 0.89149779081344604 0
1605053539770,1,3,-0.44550928473472595 0.89527726173400879 0
1605053539777,4,2,-0.50049161911010742 0.8657413125038147 0
1605053539777,1,3,-0.41061574220657349 0.91180849075317383 0
1605053539785,1,3,-0.81264984607696533 0.58275222778320312 0
1605053539785,1,3,-0.39781442284584045 0.91746586561203003 0
1605053539793,1,3,-0.80279755592346191 0.59625160694122314 0
1605053539793,1,3,-0.36467865109443665 0.93113338947296143 0
1605053539802,1,3,-0.7916681170463562 0.61095136404037476 0
1605053539802,1,3,-0.28252497315406799 0.95926004648208618 0
1605053539809,1,1,-0.68222206830978394 0.73114502429962158 0
1605053539809,1,3,-0.19825685024261475 0.98015010356903076 0
1605053539818,1,1,-0.64753192663192749 0.76203829050064087 0
1605053539818,1,3,-0.13278171420097351 0.99114531278610229 0
1605053539826,1,2,-0.64911359548568726 0.76069152355194092 0
1605053539826,1,1,0.20688797533512115 0.97836464643478394 0
1605053539834,1,2,-0.65052908658981323 0.75948143005371094 0
1605053539834,1,1,0.61661559343338013 0.78726434707641602 0
1605053539842,1,1,-0.65149188041687012 0.75865554809570312 0
1605053539842,1,1,0.69095247983932495 0.72290021181106567 0
1605053539849,3,1,-0.65170508623123169 0.7584725022315979 0
1605053539849,1,1,0.75857925415039062 0.65158087015151978 0
1605053539856,3,1,-0.65157747268676758 0.75858199596405029 0
1605053539856,1,1,0.81882423162460327 0.57404440641403198 0
1605053539864,3,1,-0.65163916349411011 0.75852906703948975 0
1605053539864,1,1,0.87100315093994141 0.49127739667892456 0
1605053539871,3,1,-0.65170460939407349 0.75847291946411133 0
1605053539872,1,1,0.91484224796295166 0.4038112461566925 0
1605053539879,3,1,-0.65164607763290405 0.75852310657501221 0
1605053539879,1,1,0.95818448066711426 0.28615114092826843 0
1605053539886,4,2,-0.65164941549301147 0.75852030515670776 0
1605053539886,1,1,0.6933550238609314 -0.72059613466262817 0
1605053539894,1,2,0.3597266674041748 0.93305778503417969 0
1605053539894,1,1,0.10657580196857452 -0.99430453777313232 0
1605053539902,1,1,0.73039072751998901 0.68302953243255615 0
1605053539902,1,1,0.072165817022323608 -0.99739265441894531 0
1605053539909,1,1,0.98802763223648071 -0.15427708625793457 0
1605053539909,1,1,0.11218088865280151 -0.99368774890899658 0
1605053539916,1,0,0.9910849928855896 -0.13323110342025757 0
1605053539916,1,1,0.15198756754398346 -0.98838245868682861 0
1605053539923,1,0,0.37454968690872192 0.92720687389373779 0
1605053539923,1,1,-0.19002372026443481 -0.98177951574325562 0
1605053539931,1,0,-0.1197236031293869 0.99280726909637451 0
1605053539931,1,1,-0.53913164138793945 -0.84222143888473511 0
1605053539939,1,0,-0.46595948934555054 0.88480603694915771 0
1605053539939,1,1,-0.60611218214035034 -0.7953791618347168 0
1605053539946,1,1,0.88198119401931763 -0.47128453850746155 0
1605053539946,1,1,-0.88992083072662354 -0.45611509680747986 0
1605053539953,1,1,0.96622896194458008 -0.25768503546714783 0
1605053539954,1,1,-0.91936194896697998 -0.39341279864311218 0
1605053539961,2,1,0.99298179149627686 0.11826784163713455 0
1605053539961,1,1,-0.916847825050354 -0.39923703670501709 0
1605053539967,2,1,0.99622595310211182 0.086798042058944702 0
1605053539967,1,2,-0.93201076984405518 -0.36243072152137756 0
1605053539974,2,2,0.99055933952331543 0.1370839923620224 0
1605053539974,1,2,-0.94688290357589722 -0.32157856225967407 0
1605053539983,2,2,0.96731477975845337 0.25357851386070251 0
1605053539983,1,2,-0.9637836217880249 -0.26668557524681091 0
1605053539989,2,2,0.85327780246734619 0.52145665884017944 0
1605053539989,1,2,-0.9775041937828064 -0.21091614663600922 0
1605053539997,1,2,0.81116396188735962 0.58481889963150024 0
1605053539997,1,2,-0.97708243131637573 -0.21286119520664215 0
1605053540004,1,2,0.81373345851898193 0.58123815059661865 0
1605053540005,1,2,-0.97521710395812988 -0.22125011682510376 0
1605053540013,1,2,0.81661593914031982 0.57718139886856079 0
1605053540013,1,2,-0.96982640027999878 -0.24379651248455048 0
1605053540020,1,3,0.81857460737228394 0.57440024614334106 0
1605053540020,1,2,-0.95990097522735596 -0.28033909201622009 0
1605053540027,2,3,0.82251167297363281 0.56874817609786987 0
1605053540027,1,2,-0.94966268539428711 -0.31327423453330994 0
1605053540035,2,3,0.80552464723587036 0.59256225824356079 0
1605053540035,1,1,-0.93712741136550903 -0.34898751974105835 0
1605053540042,2,3,0.78549414873123169 0.61886924505233765 0
1605053540042,1,1,-0.92442589998245239 -0.38136163353919983 0
1605053540050,1,3,0.7835688591003418 0.62130486965179443 0
1605053540050,1,1,-0.69814485311508179 -0.71595644950866699 0
1605053540057,1,3,0.79365396499633789 0.60836946964263916 0
1605053540057,1,1,-0.62806946039199829 -0.77815717458724976 0
1605053540064,1,3,0.79952436685562134 0.60063356161117554 0
1605053540064,1,1,-0.66590982675552368 -0.74603235721588135 0
1605053540072,1,3,0.79456520080566406 0.60717886686325073 0
1605053540072,1,0,0.26343300938606262 -0.96467769145965576 0
1605053540079,1,3,0.78972440958023071 0.61346179246902466 0
1605053540079,1,0,0.4271625280380249 -0.90417486429214478 0
1605053540087,2,3,0.79209506511688232 0.61039775609970093 0
1605053540087,1,0,0.36470088362693787 -0.93112474679946899 0
1605053540094,2,3,0.81391465663909912 0.58098441362380981 0
1605053540094,1,1,-0.81959807872772217 -0.57293897867202759 0
1605053540101,2,3,0.90149229764938354 0.43279510736465454 0
1605053540101,1,1,-0.78627336025238037 -0.61787873506546021 0
1605053540109,2,3,0.94976615905761719 0.31296053528785706 0
1605053540109,1,1,-0.77212214469909668 -0.63547408580780029 0
1605053540115,1,3,0.95239567756652832 0.3048645555973053 0
1605053540115,1,1,-0.75760573148727417 -0.65271234512329102 0
1605053540123,1,3,0.95957034826278687 0.28146889805793762 0
1605053540123,1,1,-0.74121206998825073 -0.67127096652984619 0
1605053540130,1,3,0.96431255340576172 0.26476627588272095 0
1605053540130,1,1,-0.7110256552696228 -0.70316606760025024 0
1605053540137,1,3,0.96759402751922607 0.25251105427742004 0
1605053540137,1,1,-0.67944717407226562 -0.73372447490692139 0
1605053540145,2,3,0.97089630365371704 0.23949994146823883 0
1605053540145,1,1,-0.64658635854721069 -0.7628408670425415 0
1605053540152,2,3,0.97845017910003662 0.20648327469825745 0
1605053540152,1,0,0.078178398311138153 -0.99693936109542847 0
1605053540160,2,3,0.9995078444480896 0.03137095645070076 0
1605053540160,1,0,0.22844791412353516 -0.97355616092681885 0
1605053540167,2,3,0.99561828374862671 -0.09351077675819397 0
1605053540167,1,0,0.17931702733039856 -0.98379135131835938 0
1605053540175,1,3,0.99491375684738159 -0.10073072463274002 0
1605053540175,1,0,0.15457445383071899 -0.98798114061355591 0
1605053540182,1,3,0.99259614944458008 -0.12146183103322983 0
1605053540182,1,0,0.12902374565601349 -0.99164152145385742 0
1605053540190,1,3,0.9906928539276123 -0.13611584901809692 0
1605053540190,1,0,0.096048355102539062 -0.99537664651870728 0
1605053540197,1,3,0.989174485206604 -0.14674463868141174 0
1605053540197,1,0,0.1131715252995491 -0.99357545375823975 0
1605053540205,1,3,0.98750042915344238 -0.15761622786521912 0
1605053540205,1,1,-0.64953899383544922 -0.76032841205596924 0
1605053540213,2,3,0.9861559271812439 -0.16582070291042328 0
1605053540213,1,1,-0.66091018915176392 -0.75046497583389282 0
1605053540220,5,3,0.98267364501953125 -0.18534429371356964 0
1605053540220,1,0,-0.025815468281507492 -0.99966675043106079 0
1605053540227,5,3,0.9826737642288208 -0.18534399569034576 0
1605053540227,1,0,-0.061589740216732025 -0.99810153245925903 0
1605053540235,5,2,0.98267340660095215 -0.18534575402736664 0
1605053540235,1,0,-0.048673693090677261 -0.99881476163864136 0
1605053540242,1,2,0.97739940881729126 0.21140100061893463 0
1605053540242,1,1,-0.99639981985092163 -0.084778487682342529 0
1605053540249,1,2,0.96661186218261719 0.256244957447052 0
1605053540249,1,1,-0.98774510622024536 -0.1560761034488678 0
1605053540256,1,3,0.95002835988998413 0.31216371059417725 0
1605053540256,1,1,-0.99396920204162598 -0.10965963453054428 0
1605053540263,1,3,0.91551905870437622 0.40227466821670532 0
1605053540263,1,2,-0.99960702657699585 -0.028031131252646446 0
1605053540270,1,3,0.87248420715332031 0.48864242434501648 0
1605053540270,1,2,-0.99993056058883667 0.011785158887505531 0
1605053540277,1,2,0.86105978488922119 0.50850373506546021 0
1605053540277,1,2,-0.99999982118606567 -0.00048417976358905435 0
1605053540285,1,2,0.86542350053787231 0.50104117393493652 0
1605053540285,1,2,-0.99998831748962402 -0.0048393160104751587 0
1605053540292,1,2,0.86877727508544922 0.49520304799079895 0
1605053540292,1,1,-0.9929540753364563 0.11849985271692276 0
1605053540299,1,2,0.86996620893478394 0.49311131238937378 0
1605053540299,1,0,-0.77179831266403198 0.6358674168586731 0
1605053540306,1,2,0.87115013599395752 0.49101665616035461 0
1605053540306,1,0,-0.15378092229366302 0.98810493946075439 0
1605053540314,3,2,0.88312208652496338 0.4691430926322937 0
1605053540314,1,1,0.69831752777099609 0.71578818559646606 0
1605053540320,3,2,0.89569443464279175 0.44467020034790039 0
1605053540320,1,2,0.58534705638885498 0.81078290939331055 0
1605053540326,3,1,0.90761077404022217 0.41981282830238342 0
1605053540326,1,2,0.44948208332061768 0.89328932762145996 0
1605053540334,3,1,0.91841286420822144 0.39562326669692993 0
1605053540334,1,2,0.20727181434631348 0.97828340530395508 0
1605053540340,1,2,0.92849063873291016 0.37135574221611023 0
1605053540340,1,2,-0.06664663553237915 0.99777668714523315 0
1605053540347,1,2,0.94039005041122437 0.3400978147983551 0
1605053540347,1,2,-0.17965495586395264 0.98372966051101685 0
1605053540353,1,2,0.95285409688949585 0.30342897772789001 0
1605053540353,1,2,-0.55983936786651611 0.8286011815071106 0
1605053540360,2,3,0.95678412914276123 0.29079908132553101 0
1605053540360,1,2,-0.60817509889602661 0.79380297660827637 0
1605053540367,2,3,0.96503669023513794 0.26211497187614441 0
1605053540367,1,2,-0.66964203119277954 0.74268412590026855 0
1605053540373,2,3,0.99059188365936279 0.13684931397438049 0
1605053540373,1,3,-0.73181259632110596 0.68150591850280762 0
1605053540380,2,3,0.99979597330093384 -0.020200669765472412 0
1605053540380,1,3,-0.77251744270324707 0.63499349355697632 0
1605053540386,1,3,0.9998815655708313 -0.015393365174531937 0
1605053540386,1,3,-0.82147449254989624 0.57024520635604858 0
1605053540393,1,3,0.99978256225585938 -0.020855234935879707 0
1605053540393,1,3,-0.87192261219024658 0.48964366316795349 0
1605053540400,1,3,0.99960273504257202 -0.028184238821268082 0
1605053540400,1,3,-0.90458810329437256 0.42628660798072815 0
1605053540406,2,3,0.99971920251846313 -0.023697599768638611 0
1605053540406,1,3,-0.94258373975753784 0.33396992087364197 0
1605053540413,2,3,0.99996232986450195 0.0086737209931015968 0
1605053540413,1,3,-0.96379983425140381 0.26662653684616089 0
1605053540420,2,3,0.99920898675918579 0.039768364280462265 0
1605053540420,1,3,-0.98081070184707642 0.19496236741542816 0
1605053540427,1,3,0.99852001667022705 0.054384902119636536 0
1605053540427,1,3,-0.99259930849075317 0.12143515795469284 0
1605053540434,1,3,0.9975854754447937 0.06944931298494339 0
1605053540434,1,3,-0.99989771842956543 -0.014303853735327721 0
1605053540441,1,3,0.99663102626800537 0.082015790045261383 0
1605053540441,1,3,-0.98959004878997803 -0.14391475915908813 0
1605053540447,1,3,0.9951331615447998 0.098539151251316071 0
1605053540447,1,3,-0.98616552352905273 -0.16576361656188965 0
1605053540453,1,3,0.99347209930419922 0.11407537758350372 0
1605053540453,1,3,-0.98696696758270264 -0.16092292964458466 0
1605053540460,2,3,0.99306148290634155 0.11759676039218903 0
1605053540460,1,3,-0.98858356475830078 -0.1506737619638443 0
1605053540467,2,3,0.99279671907424927 0.11981120705604553 0
1605053540467,1,3,-0.99122792482376099 -0.13216371834278107 0
1605053540473,1,3,0.99239963293075562 0.1230563297867775 0
1605053540474,1,3,-0.99352025985717773 -0.11365483701229095 0
1605053540480,1,3,0.99108076095581055 0.13326317071914673 0
